CurveID,GroupIndex,CaptureIndex,SystemTime,DataType,GlobalAvg,GlobalSum,RoiAvgWithoutBlackLevel,RoiSumWithoutBlackLevel,RoiAvg,RoiSum,RoiX,RoiY,RoiWidth,RoiHeight,CX,CY,Area,GroupTime,SingleTime
0,0,0,20210706-102401.025467,Source,12.884400177002,16887841,17.9619294069504,718477.176278016,30.298175,1211927,358,485,200,200,458.02650073368,585.750361323492,362556,11,11
0,0,1,20210706-102401.037437,Source,13.0390365600586,17090526,18.9381860110803,757527.440443213,31.399275,1255971,357,483,200,200,457.372846782126,583.984920967623,364977,22,22
0,0,2,20210706-102401.049404,Source,12.8692642211914,16868002,18.080148111307,723205.924452279,30.39765,1215906,355,484,200,200,455.629497771797,584.475390487116,362624,34,34
0,0,3,20210706-102401.060374,Source,12.8865028381348,16890597,18.892835752959,755713.430118358,31.202775,1248111,357,484,200,200,457.591459724713,584.282086547031,363548,46,46
0,0,4,20210706-102401.073339,Source,12.9979804992676,17036713,18.4508703789977,738034.815159909,30.885775,1235431,358,485,200,200,458.50556812441,585.619294594416,364216,59,59
0,0,5,20210706-102401.087302,Source,13.0206718444824,17066455,18.3419294195417,733677.176781667,30.80285,1232114,359,483,200,200,459.766067583349,583.812610422525,367339,72,72
0,0,6,20210706-102401.101267,Source,13.0258148193359,17073196,18.2758446990682,731033.78796273,30.743925,1229757,358,483,200,200,458.356273741366,583.53495385828,365396,86,86
0,0,7,20210706-102401.115227,Source,12.8828674316406,16885832,18.0106231679678,720424.926718711,30.34385,1213754,359,486,200,200,459.679519176615,586.328224906961,362212,100,100
0,0,8,20210706-102401.128192,Source,12.7855308532715,16758251,18.364638434903,734585.537396122,30.589725,1223589,356,484,200,200,456.470901587921,584.980673088988,358645,114,114
0,0,9,20210706-102401.142161,Source,12.9511520385742,16975334,18.3809655124654,735238.620498615,30.771175,1230847,359,484,200,200,459.786483492561,584.72955824931,362897,127,127
0,0,10,20210706-102401.156117,Source,12.9365455627441,16956189,18.9630611369932,758522.445479728,31.3209,1252836,357,485,200,200,457.472506804151,585.468167083398,361544,141,141
0,0,11,20210706-102401.170082,Source,13.0161262512207,17060497,18.9479699005288,757918.796021153,31.38585,1255434,359,485,200,200,459.80853219054,585.098627768447,363787,155,155
0,0,12,20210706-102401.184048,Source,12.9478950500488,16971065,18.3640822651725,734563.2906069,30.75155,1230062,358,484,200,200,458.643966941696,584.059163239078,364931,169,169
0,0,13,20210706-102401.198006,Source,12.9344223022461,16953406,18.8758478594812,755033.91437925,31.234225,1249369,358,484,200,200,458.111861605421,584.506853616881,363020,183,183
0,0,14,20210706-102401.211968,Source,13.1070274353027,17179643,19.2104283115084,768417.132460337,31.7312,1269248,358,483,200,200,458.04026127651,583.633014982652,366891,197,197
0,0,15,20210706-102401.225933,Source,12.9019409179688,16910832,18.5973037522035,743892.150088139,30.9317,1237268,358,485,200,200,458.206818711245,585.784032546118,360596,211,211
0,0,*,20210706-102401.226900,Average,12.9491986751556,16972773.6875,18.5410415075705,741641.660302821,30.9244125,1236976.5,358,485,200,200,458.02650073368,585.750361323492,362556,11,11
1,0,0,20210706-102401.924252,Source,16.7255981445313,21922576,26.3094010576681,1052376.04230672,42.2321,1689284,343,489,200,200,443.393330449827,589.268117070358,346800,10,10
1,0,1,20210706-102401.935222,Source,16.5671943664551,21714953,26.7893775560312,1071575.10224125,42.539025,1701561,348,488,200,200,448.057777139943,588.183700568199,358853,21,21
1,0,2,20210706-102401.948262,Source,16.4457183837891,21555732,26.5814583480232,1063258.33392093,42.215975,1688639,347,487,200,200,447.303773997427,587.826025838316,356757,34,34
1,0,3,20210706-102401.962227,Source,16.562816619873,21709215,25.2264845945606,1009059.38378242,41.01945,1640778,358,484,200,200,458.88596828712,584.972876418698,363890,48,48
1,0,4,20210706-102401.975228,Source,16.4829383850098,21604517,25.0992035192647,1003968.14077059,40.816175,1632647,356,485,200,200,456.827186458559,585.800847026889,363979,62,62
1,0,5,20210706-102401.990187,Source,16.5559555053711,21700222,25.3209278897003,1012837.11558801,41.10415,1644166,358,484,200,200,458.342535607767,584.929732451291,364457,76,76
1,0,6,20210706-102402.003148,Source,16.5916633605957,21747025,26.8648879564341,1074595.51825737,42.6367,1705468,347,487,200,200,447.997162457646,587.21185313771,359466,89,89
1,0,7,20210706-102402.017111,Source,16.5598808288574,21705367,25.0350017942584,1001400.07177033,40.830875,1633235,358,484,200,200,458.959634473883,584.689651168192,365993,103,103
1,0,8,20210706-102402.031283,Source,16.6110321044922,21772412,27.1066986905062,1084267.94762025,42.8905,1715620,343,488,200,200,443.994438094578,588.213672993442,346464,117,117
1,0,9,20210706-102402.045251,Source,16.6011795043945,21759498,25.2943941450516,1011775.76580206,41.12365,1644946,357,484,200,200,457.312814611613,584.182833317881,366722,132,132
1,0,10,20210706-102402.059212,Source,16.5356788635254,21673645,26.2964758939814,1051859.03575925,42.02965,1681186,347,487,200,200,447.543621749065,587.215741250898,357551,145,145
1,0,11,20210706-102402.072180,Source,16.5174674987793,21649775,26.4916432951398,1059665.73180559,42.20065,1688026,348,487,200,200,448.278745085565,587.917475159257,358383,158,158
1,0,12,20210706-102402.086132,Source,16.3960075378418,21490575,25.4266780974566,1017067.12389826,41.046725,1641869,346,487,200,200,446.485040897209,587.734564465807,355770,172,172
1,0,13,20210706-102402.100102,Source,16.675325012207,21856682,25.8255326995719,1033021.30798288,41.712725,1668509,344,488,200,200,444.213820348125,588.471768744645,347806,186,186
1,0,14,20210706-102402.114064,Source,16.5425575256348,21682661,25.3373778834047,1013495.11533619,41.1067,1644268,357,483,200,200,457.623246555869,583.985114313234,366493,200,200
1,0,*,20210706-102402.115063,Average,16.5580675760905,21702990.3333333,25.9337028947368,1037348.11578947,41.7003366666667,1668013.46666667,343,489,200,200,443.393330449827,589.268117070358,346800,10,10
2,0,0,20210706-102402.809468,Source,19.7346466064453,25866596,33.1828382523294,1327313.53009318,51.904825,2076193,354,486,200,200,454.741393146164,586.993690379312,353904,11,11
2,0,1,20210706-102402.821436,Source,19.9592460632324,26160983,35.3939413057164,1415757.65222866,54.27305,2170922,348,489,200,200,448.099983621229,589.675750059958,341906,22,22
2,0,2,20210706-102402.832407,Source,19.8293960571289,25990786,34.599445215311,1383977.80861244,53.37295,2134918,347,488,200,200,447.75357667908,588.76255198412,349626,33,33
2,0,3,20210706-102402.843377,Source,19.8132354736328,25969604,34.0021013094938,1360084.05237975,52.777675,2111107,349,489,200,200,449.863768289143,589.526488313728,351438,44,44
2,0,4,20210706-102402.854374,Source,19.8942260742188,26075760,35.3359412742382,1413437.65096953,54.1518,2166072,347,488,200,200,447.002345440721,588.7561472773,341940,55,55
2,0,5,20210706-102402.865319,Source,20.0794815063477,26318578,34.4981432762528,1379925.73105011,53.524825,2140993,349,489,200,200,449.613783008203,589.639067799067,344990,66,66
2,0,6,20210706-102402.877287,Source,19.959107208252,26160801,34.1802667527071,1367210.67010829,53.096275,2123851,348,489,200,200,448.356074744519,589.702171189247,342393,78,78
2,0,7,20210706-102402.891250,Source,19.7524185180664,25889890,34.4350302064971,1377401.20825988,53.136575,2125463,349,488,200,200,449.141671610649,588.479711042134,348909,92,92
2,0,8,20210706-102402.905212,Source,19.6232482910156,25720584,34.5572554520272,1382290.21808109,53.1259,2125036,348,488,200,200,448.378980982604,588.178961577097,350416,106,106
2,0,9,20210706-102402.919174,Source,19.9668060302734,26170892,34.362633316545,1374505.3326618,53.280775,2131231,346,488,200,200,446.818367251789,588.478261883115,343176,120,120
2,0,10,20210706-102402.933201,Source,19.7858589172363,25933721,33.8381752392345,1353527.00956938,52.591375,2103655,354,488,200,200,454.072981573069,588.665624389567,353233,134,134
2,0,11,20210706-102402.947164,Source,19.8517517089844,26020088,34.635979501385,1385439.1800554,53.430725,2137229,349,489,200,200,449.301911962779,589.170959956305,349693,148,148
2,0,12,20210706-102402.961193,Source,20.0936996459961,26337214,36.1036204104759,1444144.81641904,55.095525,2203821,347,489,200,200,447.260616733464,589.151696537525,345822,162,162
2,0,13,20210706-102402.975151,Source,19.863102722168,26034966,34.9166952530849,1396667.81012339,53.714225,2148569,349,489,200,200,449.885273553724,589.545269912788,351558,176,176
2,0,14,20210706-102402.988089,Source,19.879801940918,26056854,34.5451576051372,1381806.30420549,53.370725,2134829,346,489,200,200,446.226983950718,589.449876678862,342196,189,189
2,0,15,20210706-102403.002077,Source,19.9143760681152,26102171,35.1736123961219,1406944.49584488,54.014575,2160583,345,490,200,200,445.693622651187,590.269819205483,343152,203,203
2,0,*,20210706-102403.003079,Average,19.875025177002,26050593,34.6100522979098,1384402.09191639,53.4288625,2137154.5,354,486,200,200,454.741393146164,586.993690379312,353904,11,11
3,0,0,20210706-102403.698535,Source,22.8053504943848,29891429,43.3425852367162,1733703.40946865,64.825225,2593009,353,486,200,200,453.600295832833,586.728269187354,341071,11,11
3,0,1,20210706-102403.709505,Source,22.8722175598145,29979073,42.9088052568623,1716352.21027449,64.47155,2578862,352,487,200,200,452.735159490356,587.555234843813,342121,22,22
3,0,2,20210706-102403.721543,Source,22.4354904174805,29406646,41.3493929111055,1653975.71644422,62.523,2500920,353,486,200,200,453.06225873885,586.139287114131,336772,34,34
