CurveID,GroupIndex,CaptureIndex,SystemTime,DataType,GlobalAvg,GlobalSum,RoiAvgWithoutBlackLevel,RoiSumWithoutBlackLevel,RoiAvg,RoiSum,RoiX,RoiY,RoiWidth,RoiHeight,CX,CY,Area,GroupTime,SingleTime
0,0,0,20210706-102257.747850,Source,12.9768905639648,17009070,18.1383736716192,725534.94686477,30.561725,1222469,355,483,200,200,455.367525490057,583.946772170406,365927,11,11
0,0,1,20210706-102257.758823,Source,12.9732139587402,17004251,19.013068855452,760522.754218081,31.40605,1256242,355,484,200,200,455.396739534078,584.882541529473,363537,23,23
0,0,2,20210706-102257.772787,Source,12.8813598632813,16883856,18.5780987156887,743123.94862755,30.8925,1235700,355,486,200,200,455.245861247993,586.223661480538,361220,35,35
0,0,3,20210706-102257.784752,Source,12.8178199768066,16800573,18.8836894925711,755347.579702846,31.125225,1245009,352,484,200,200,452.025128659517,584.455401749268,358893,48,48
0,0,4,20210706-102257.795723,Source,12.8805038452148,16882734,18.7964172878368,751856.691513473,31.1033,1244132,353,484,200,200,453.80339456437,584.25055401931,360547,59,59
0,0,5,20210706-102257.806693,Source,13.0124320983887,17055655,19.1761526378746,767046.105514984,31.603375,1264135,354,483,200,200,454.393433566049,583.918248034742,363820,70,70
0,0,6,20210706-102257.819659,Source,12.8453491210938,16836656,18.6655017879627,746620.071518509,30.941225,1237649,352,485,200,200,452.636165541103,585.599518169822,360708,83,83
0,0,7,20210706-102257.832625,Source,12.834659576416,16822645,19.0117840279527,760471.361118106,31.26625,1250650,353,484,200,200,453.447069827689,584.427473266677,359757,96,96
0,0,8,20210706-102257.846589,Source,12.9579849243164,16984290,18.4168528204482,736674.11281793,30.8128,1232512,353,484,200,200,453.407689988764,584.314916824248,364890,110,110
0,0,9,20210706-102257.860552,Source,12.8218780517578,16805892,18.7200113573407,748800.454293629,30.9706,1238824,353,485,200,200,453.615188705284,585.001796861278,358681,124,124
0,0,10,20210706-102257.874512,Source,12.8652359008789,16862722,18.75695596827,750278.238730798,31.049775,1241991,354,484,200,200,454.529213594751,584.755478238797,362434,138,138
0,0,11,20210706-102257.888474,Source,12.8231079101563,16807504,18.2496780659783,729987.122639134,30.51585,1220634,356,484,200,200,456.023784551695,584.144322173573,360402,152,152
0,0,12,20210706-102257.907424,Source,12.8326362609863,16819993,18.2118967199698,728475.868798791,30.48875,1219550,353,485,200,200,453.964051487045,585.341221369796,359236,170,170
0,0,13,20210706-102257.918398,Source,12.840071105957,16829738,18.6474798161672,745899.192646689,30.918475,1236739,353,484,200,200,453.999939145155,584.373640447449,361516,182,182
0,0,14,20210706-102257.929369,Source,12.9700843811035,17000149,18.2395938491564,729583.753966255,30.65305,1226122,355,485,200,200,455.379837650906,585.028063083596,366371,193,193
0,0,15,20210706-102257.943328,Source,12.968221282959,16997707,18.9340758562075,757363.0342483,31.324475,1252979,353,483,200,200,453.629931039036,583.734090427712,363539,207,207
0,0,*,20210706-102257.944325,Average,12.8938405513763,16900214.6875,18.652476933156,746099.07732624,30.9770890625,1239083.5625,355,483,200,200,455.367525490057,583.946772170406,365927,11,11
1,0,0,20210706-102258.637441,Source,16.5204132080078,21653636,26.3009273986401,1052037.09594561,42.0187,1680748,344,488,200,200,444.43917596687,588.105320418334,356175,10,10
1,0,1,20210706-102258.649615,Source,16.3668884277344,21452408,26.1882897506925,1047531.5900277,41.755975,1670239,355,486,200,200,455.066588195033,586.616716665885,362339,22,22
1,0,2,20210706-102258.660586,Source,16.4443901062012,21553991,26.8288617791488,1073154.47116595,42.4545,1698180,345,487,200,200,445.333840837072,587.885941114557,355334,33,33
1,0,3,20210706-102258.671625,Source,16.5016227722168,21629007,26.427067319315,1057082.6927726,42.1222,1684888,345,488,200,200,445.49906379863,588.038972525983,357829,45,45
1,0,4,20210706-102258.683593,Source,16.4083938598633,21506810,25.7401584361622,1029606.33744649,41.363025,1654521,353,486,200,200,453.946513806733,586.019793993891,360766,57,57
1,0,5,20210706-102258.695558,Source,16.4101173400879,21509069,25.856613894485,1034264.5557794,41.47765,1659106,344,488,200,200,444.630519675157,588.288692702249,356973,68,68
1,0,6,20210706-102258.707527,Source,16.3730049133301,21460425,25.7331845567867,1029327.38227147,41.320875,1652835,345,487,200,200,445.085095920809,587.874456794309,356909,80,80
1,0,7,20210706-102258.721491,Source,16.3552360534668,21437135,26.0795486086628,1043181.94434651,41.6389,1665556,354,485,200,200,454.608623884771,585.920011429713,360464,94,94
1,0,8,20210706-102258.735455,Source,16.2782562255859,21336236,25.0357492067489,1001429.96826996,40.549975,1621999,354,486,200,200,454.036950976043,586.106671472937,360640,108,108
1,0,9,20210706-102258.748426,Source,16.5461349487305,21687350,27.0526720851171,1082106.88340468,42.773225,1710929,346,488,200,200,446.594157267602,588.60034263885,358103,122,122
1,0,10,20210706-102258.762384,Source,16.5878982543945,21742090,26.5367387433896,1061469.54973558,42.3148,1692592,345,488,200,200,445.328644108926,588.067189282517,358517,135,135
1,0,11,20210706-102258.775346,Source,16.3272499084473,21400453,26.4650235142282,1058600.94056913,41.984625,1679385,343,488,200,200,443.809059465062,588.404622681899,355032,149,149
1,0,12,20210706-102258.790307,Source,16.3611167907715,21444843,26.7504676970536,1070018.70788215,42.295225,1691809,343,487,200,200,443.441520418232,587.943608469827,353679,164,164
1,0,13,20210706-102258.804272,Source,16.434797668457,21541418,26.375596663309,1055023.86653236,42.005475,1680219,355,485,200,200,455.780469494135,585.883736793419,364307,177,177
1,0,14,20210706-102258.818284,Source,16.2488410949707,21297681,26.082844138756,1043313.76555024,41.5357,1661428,342,488,200,200,442.138065030908,588.291768771421,352171,191,191
1,0,15,20210706-102258.832246,Source,16.4354118347168,21542223,26.8944671682196,1075778.68672878,42.509125,1700365,344,488,200,200,444.914019610598,588.213499845475,355930,205,205
1,0,*,20210706-102258.833243,Average,16.4124858379364,21512173.4375,26.2717631850447,1050870.52740179,41.8824984375,1675299.9375,344,488,200,200,444.43917596687,588.105320418334,356175,10,10
2,0,0,20210706-102259.524699,Source,19.6795150756836,25794334,35.0725904432133,1402903.61772853,53.681775,2147271,346,489,200,200,446.098143664245,589.305347054076,346920,11,11
2,0,1,20210706-102259.535670,Source,19.9168968200684,26105475,36.2293863069756,1449175.45227902,55.04065,2201626,343,489,200,200,443.043140746796,589.068925349604,342530,21,21
2,0,2,20210706-102259.546641,Source,19.6421279907227,25745330,34.1988634978595,1367954.53991438,52.797325,2111893,345,488,200,200,445.310784572788,588.940846842293,348164,33,33
2,0,3,20210706-102259.558609,Source,19.5354278564453,25605476,35.6455634097205,1425822.53638882,54.093175,2163727,342,488,200,200,442.739263625709,588.798155583147,344716,44,44
2,0,4,20210706-102259.570577,Source,19.6452911376953,25749476,35.1867739864014,1407470.95945606,53.75825,2150330,344,490,200,200,444.134360864224,590.155157164535,345975,56,56
2,0,5,20210706-102259.581547,Source,19.7895210266113,25938521,34.4423253273735,1377693.01309494,53.18075,2127230,346,489,200,200,446.360449186139,589.20465540419,350367,67,67
2,0,6,20210706-102259.595601,Source,19.5620574951172,25640380,34.8831672878368,1395326.69151347,53.380675,2135227,345,489,200,200,445.851711812795,589.817310723157,345803,81,81
2,0,7,20210706-102259.609633,Source,19.7203109741211,25847806,35.6586548098716,1426346.19239486,54.29075,2171630,346,489,200,200,446.155762774226,589.663477900934,347888,96,96
2,0,8,20210706-102259.622597,Source,19.8438621520996,26009747,35.0237271782926,1400949.0871317,53.79875,2151950,342,488,200,200,442.882515211703,588.35946765489,348909,109,109
2,0,9,20210706-102259.636560,Source,19.511979675293,25574742,35.3493983505414,1413975.93402166,53.7826,2151304,346,489,200,200,446.220147242376,589.333948764957,346911,123,123
2,0,10,20210706-102259.651516,Source,19.7297462463379,25860173,34.5928951334676,1383715.80533871,53.26695,2130678,345,487,200,200,445.422172522865,587.753384735942,349658,137,137
2,0,11,20210706-102259.664481,Source,19.5532981872559,25628899,35.0180942394863,1400723.76957945,53.502725,2140109,341,490,200,200,441.50969223863,590.08706399501,343058,150,150
2,0,12,20210706-102259.678446,Source,19.5442718505859,25617068,35.4213520271972,1416854.08108789,53.88465,2155386,345,489,200,200,445.482098442677,589.427755357901,346171,164,164
2,0,13,20210706-102259.693493,Source,19.6137550354004,25708141,36.055780049106,1442231.20196424,54.5692,2182768,341,489,200,200,441.612856997662,589.427733654698,344365,179,179
2,0,14,20210706-102259.707513,Source,19.9007514953613,26084313,36.461928248552,1458477.12994208,55.24995,2209998,340,488,200,200,440.493614139576,588.627199436008,341849,193,193
2,0,15,20210706-102259.720478,Source,19.7513671875,25888512,34.5632185343742,1382528.74137497,53.2598,2130392,346,488,200,200,446.203892511587,588.507103790784,349954,206,206
2,0,*,20210706-102259.720478,Average,19.6837612628937,25799899.5625,35.2377324268918,1409509.29707567,53.8461234375,2153844.9375,346,489,200,200,446.098143664245,589.305347054076,346920,11,11
3,0,0,20210706-102300.411309,Source,22.2809524536133,29204090,42.0523071140771,1682092.28456308,63.049925,2521997,349,488,200,200,449.795900794285,588.435388502476,344335,10,10
3,0,1,20210706-102300.421282,Source,22.1788040161133,29070202,41.7447444850164,1669789.77940065,62.6496,2505984,349,487,200,200,449.50834034917,587.70752117132,343271,20,20
3,0,2,20210706-102300.432252,Source,22.4328727722168,29403215,43.0280387622765,1721121.55049106,64.1478,2565912,349,487,200,200,449.596042446831,587.196622018408,338871,31,31
3,0,3,20210706-102300.443223,Source,22.4180976867676,29383849,43.4198200642156,1736792.80256862,64.51285,2580514,349,487,200,200,449.995870191639,587.476802589533,337667,43,43
3,0,4,20210706-102300.456188,Source,22.2024467468262,29101191,42.8441272538403,1713765.09015361,63.739075,2549563,349,487,200,200,449.343874877027,587.821588907365,344589,55,55
3,0,5,20210706-102300.470187,Source,22.4401237487793,29412719,42.3670923004281,1694683.69201712,63.514275,2540571,350,487,200,200,450.3573427693,587.495241497698,337291,69,69
3,0,6,20210706-102300.485177,Source,22.405460357666,29367285,42.733951340972,1709358.05363888,63.835275,2553411,350,487,200,200,450.229653563679,587.839583376503,337811,84,84
3,0,7,20210706-102300.497178,Source,22.1535835266113,29037145,42.9526523986401,1718106.09594561,63.795425,2551817,351,488,200,200,451.348245155907,588.254747809545,342737,96,96
3,0,8,20210706-102300.512227,Source,22.1965843200684,29093507,41.9711484827499,1678845.93931,62.886875,2515475,351,486,200,200,451.287574039141,586.961919164953,340867,111,111
3,0,9,20210706-102300.525193,Source,22.3998710632324,29359959,42.2271492634097,1689085.97053639,63.33835,2533534,348,487,200,200,448.732062800293,587.644078089557,335922,124,124
3,0,10,20210706-102300.539155,Source,22.4512557983398,29427310,42.9883185721481,1719532.74288592,64.127675,2565107,350,487,200,200,450.407927820013,587.222247589454,337268,138,138
3,0,11,20210706-102300.553116,Source,22.310791015625,29243200,43.2680964996223,1730723.85998489,64.25845,2570338,350,487,200,200,450.678160543278,587.283340376271,336034,152,152
3,0,12,20210706-102300.567079,Source,22.2800399780273,29202894,42.4286290229161,1697145.16091665,63.41385,2536554,349,487,200,200,449.47839866208,587.655292164121,336044,166,166
