CurveID,GroupIndex,CaptureIndex,SystemTime,DataType,GlobalAvg,GlobalSum,RoiAvgWithoutBlackLevel,RoiSumWithoutBlackLevel,RoiAvg,RoiSum,RoiX,RoiY,RoiWidth,RoiHeight,CX,CY,Area,GroupTime,SingleTime
0,0,0,20210706-102658.508460,Source,11.6622047424316,15285885,15.6728424515235,626913.698060942,26.85675,1074270,362,484,200,200,462.393286423045,584.851566043181,363815,11,11
0,0,1,20210706-102658.520430,Source,11.4725700378418,15037327,16.0066130256862,640264.521027449,26.9907,1079628,362,483,200,200,462.543832431437,583.801338690661,363863,23,23
0,0,2,20210706-102658.532397,Source,11.5147987365723,15092677,15.7232879312516,628931.517250063,26.75825,1070330,361,485,200,200,461.829954299959,585.618482204681,361050,34,34
0,0,3,20210706-102658.543367,Source,11.6448638916016,15263156,15.7182696298162,628730.785192647,26.88345,1075338,362,484,200,200,462.216957238699,584.922756841726,363249,46,46
0,0,4,20210706-102658.555336,Source,11.5762069702148,15173166,16.0717901410224,642871.605640896,27.157525,1086301,361,483,200,200,461.570717139635,583.548216231569,366163,57,57
0,0,5,20210706-102658.567336,Source,11.5525718688965,15142187,15.6622521342231,626490.085368925,26.73685,1069474,362,485,200,200,462.304600559184,585.986608869586,361956,69,69
0,0,6,20210706-102658.580297,Source,11.5847694396973,15184389,16.0059689687736,640238.758750944,27.102275,1084091,361,485,200,200,461.402356167713,585.520705883653,362071,82,82
0,0,7,20210706-102658.594260,Source,11.528490447998,15110623,15.5972498426089,623889.993704357,26.64975,1065990,361,485,200,200,461.910235574093,585.313279269867,361797,96,96
0,0,8,20210706-102658.608222,Source,11.5736915588379,15169869,15.7411141211282,629644.564845127,26.834425,1073377,361,483,200,200,461.227038596069,583.441785677142,365374,110,110
0,0,9,20210706-102658.622188,Source,11.6422393798828,15259716,15.7308789473684,629235.157894737,26.89305,1075722,361,483,200,200,461.243267627011,583.734287944923,366327,124,124
0,0,10,20210706-102658.635153,Source,11.5951957702637,15198055,16.2453736905062,649814.947620247,27.3448,1093792,359,485,200,200,459.958010672983,585.369331875668,362223,137,137
0,0,11,20210706-102658.652105,Source,11.468888092041,15032501,15.5960660727776,623842.642911106,26.589,1063560,361,485,200,200,461.140928334467,585.949259470039,360215,154,154
0,0,12,20210706-102658.664073,Source,11.5043998718262,15079047,16.4317833606145,657271.334424578,27.434725,1097389,360,484,200,200,460.741791780822,584.442238356164,365000,166,166
0,0,13,20210706-102658.678036,Source,11.720288848877,15362017,16.5431943779904,661727.775119617,27.758625,1110345,361,483,200,200,461.524123759474,583.205870377207,368392,179,179
0,0,14,20210706-102658.691001,Source,11.5445854187012,15131719,15.5278881201209,621115.524804835,26.5986,1063944,362,484,200,200,462.053706721875,584.815484318562,363232,193,193
0,0,15,20210706-102658.704966,Source,11.5192138671875,15098464,15.4672594308738,618690.377234953,26.51445,1060578,361,485,200,200,461.24664034138,585.453960285,361123,207,207
0,0,*,20210706-102658.705963,Average,11.5690611839294,15163799.875,15.8588645153928,634354.580615714,26.9439515625,1077758.0625,362,484,200,200,462.393286423045,584.851566043181,363815,11,11
1,0,0,20210706-102659.400545,Source,14.7512046813965,19334699,22.5215484323848,900861.937295392,36.58545,1463418,358,487,200,200,458.632305972308,587.06883421865,355993,11,11
1,0,1,20210706-102659.411515,Source,14.7401092529297,19320156,22.0769508184336,883078.032737346,36.143325,1445733,348,488,200,200,448.999769744087,588.157547960447,349611,22,22
1,0,2,20210706-102659.422486,Source,14.6614105224609,19217004,22.551326340972,902053.053638882,36.524525,1460981,347,489,200,200,447.596205926887,589.927817434566,346725,33,33
1,0,3,20210706-102659.433456,Source,14.5911026000977,19124850,21.7221807479224,868887.229916897,35.650375,1426015,362,483,200,200,462.779562880727,583.986335947137,368046,44,44
1,0,4,20210706-102659.445489,Source,14.7374450683594,19316664,22.4168633089902,896674.532359607,36.4702,1458808,359,485,200,200,459.594122825956,585.479543026656,356651,56,56
1,0,5,20210706-102659.456460,Source,14.6325263977051,19179145,22.8303506106774,913214.024427096,36.76615,1470646,348,489,200,200,448.144624075078,589.814831506917,345029,67,67
1,0,6,20210706-102659.468433,Source,14.5218490600586,19034078,21.6154006169731,864616.024678922,35.4776,1419104,362,484,200,200,462.776074204908,584.991615695766,366876,79,79
1,0,7,20210706-102659.483388,Source,14.5660705566406,19092040,21.5001881138252,860007.524553009,35.410125,1416405,363,482,200,200,463.920567410492,582.794567150261,368904,94,94
1,0,8,20210706-102659.495360,Source,14.6828506469727,19245106,21.8103999370436,872415.997481743,35.82765,1433106,349,490,200,200,449.477995407385,590.17342045596,345337,106,106
1,0,9,20210706-102659.510321,Source,14.5425643920898,19061230,21.4447525182574,857790.100730295,35.332875,1413315,364,483,200,200,464.667730922768,583.279882167446,368489,121,121
1,0,10,20210706-102659.523283,Source,14.6663604736328,19223492,22.7414020397885,909656.081591539,36.71375,1468550,348,489,200,200,448.673933535547,589.991624715547,345839,134,134
1,0,11,20210706-102659.537281,Source,14.6794998168945,19240714,22.2560251699824,890241.006799295,36.256325,1450253,348,490,200,200,448.283125302817,590.125305701036,346744,148,148
1,0,12,20210706-102659.552238,Source,14.6427757263184,19192579,22.1120040858726,884480.163434903,36.079975,1443199,360,486,200,200,460.041932384895,586.207537120495,353915,162,162
1,0,13,20210706-102659.565203,Source,14.7569427490234,19342220,22.0631718207001,882526.872828003,36.1468,1445872,358,487,200,200,458.991056019569,587.028529503978,354037,176,176
1,0,14,20210706-102659.579156,Source,14.5746788024902,19103323,22.2780431188617,891121.72475447,36.17285,1446914,362,484,200,200,462.088478025394,584.330843448068,368357,190,190
1,0,15,20210706-102659.594097,Source,14.6240692138672,19168060,21.2701698564593,850806.794258373,35.245125,1409805,365,483,200,200,465.255670108684,583.849857365989,368776,204,204
1,0,*,20210706-102659.594097,Average,14.6482162475586,19199710,22.0756735960715,883026.943842861,36.05019375,1442007.75,358,487,200,200,458.632305972308,587.06883421865,355993,11,11
2,0,0,20210706-102700.287727,Source,17.5685203552246,23027411,28.5688569692773,1142754.27877109,45.265525,1810621,349,489,200,200,449.521487045466,589.068389899444,346674,10,10
2,0,1,20210706-102700.297699,Source,17.4651588439941,22891933,29.3553194094686,1174212.77637875,45.924625,1836985,348,489,200,200,448.153062411145,589.045806065223,343961,21,21
2,0,2,20210706-102700.309667,Source,17.3638137817383,22759098,28.2549591412742,1130198.36565097,44.7565,1790260,347,488,200,200,447.775788267216,588.449508210142,342016,33,33
2,0,3,20210706-102700.321636,Source,17.4869750976563,22920528,29.7356344497608,1189425.37799043,46.31515,1852606,349,488,200,200,449.578981482824,588.463728376086,344815,44,44
2,0,4,20210706-102700.333604,Source,17.5543006896973,23008773,29.0068944787207,1160275.77914883,45.675975,1827039,359,485,200,200,459.601285467897,585.557433991974,353101,56,56
2,0,5,20210706-102700.344574,Source,17.6289566040039,23106626,29.2670787584991,1170683.15033996,46.002875,1840115,349,489,200,200,449.993020921462,589.55388244404,348685,67,67
