CurveID,GroupIndex,CaptureIndex,SystemTime,DataType,GlobalAvg,GlobalSum,RoiAvgWithoutBlackLevel,RoiSumWithoutBlackLevel,RoiAvg,RoiSum,RoiX,RoiY,RoiWidth,RoiHeight,CX,CY,Area,GroupTime,SingleTime
0,0,0,20210706-102736.505114,Source,12.1204368591309,15886499,16.4177171052632,656708.684210526,28.037125,1121485,360,486,200,200,460.942867576548,586.508251377088,358728,11,11
0,0,1,20210706-102736.516084,Source,12.0118087768555,15744118,16.3955177159406,655820.708637623,27.906975,1116279,360,486,200,200,460.667850213263,586.245659627162,356133,23,23
0,0,2,20210706-102736.531110,Source,12.1182647705078,15883652,17.1721888441199,686887.553764795,28.7664,1150656,359,486,200,200,459.579261923779,586.063555322203,358066,37,37
0,0,3,20210706-102736.545042,Source,12.1215446472168,15887951,16.5880576995719,663522.307982876,28.203375,1128135,361,486,200,200,461.311806036505,586.96021089788,358088,51,51
0,0,4,20210706-102736.558009,Source,12.0381690979004,15778669,16.6503853374465,666015.413497859,28.180425,1127217,360,486,200,200,460.374527430646,586.15845546897,358413,64,64
0,0,5,20210706-102736.572034,Source,12.0168212890625,15750688,16.8517534122387,674070.136489549,28.3543,1134172,360,487,200,200,460.406314120762,587.000387886692,355774,78,78
0,0,6,20210706-102736.585994,Source,12.1685279846191,15949533,16.6338209456056,665352.837824226,28.294725,1131789,362,486,200,200,462.24975064498,586.53724444593,358926,92,92
0,0,7,20210706-102736.599011,Source,12.0938148498535,15851605,16.4546667275246,658186.669100982,28.046325,1121853,359,486,200,200,459.004177112943,586.672632573375,357783,105,105
0,0,8,20210706-102736.612970,Source,12.072696685791,15823925,17.1538471858474,686153.887433896,28.70305,1148122,357,486,200,200,457.779417674045,586.697873064774,358356,119,119
0,0,9,20210706-102736.626936,Source,12.0909103393555,15847798,16.6684194535381,666736.778141526,28.25065,1130026,358,486,200,200,458.265523687294,586.960551866525,358420,133,133
0,0,10,20210706-102736.640899,Source,12.1002716064453,15860068,17.1460338201964,685841.352807857,28.72305,1148922,359,486,200,200,459.141969425914,586.56167761783,358866,147,147
